fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud
"97","01109","211",Noviciado,40.424851830000001,-3.707429184000000
"97","01109","308",Plaza de España,40.423880990000001,-3.711223119000000
"97","01109","210",Santo Domingo,40.421463320000001,-3.707895489000000
"97","01109","212",San Bernardo,40.429626380000002,-3.705794654000000
"97","01109","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"98","01110","211",Noviciado,40.424851830000001,-3.707429184000000
"98","01110","308",Plaza de España,40.423880990000001,-3.711223119000000
"98","01110","210",Santo Domingo,40.421463320000001,-3.707895489000000
"98","01110","212",San Bernardo,40.429626380000002,-3.705794654000000
"98","01110","109",Bilbao,40.429045690000002,-3.702149140000000
"98","01110","307",Callao,40.420253410000001,-3.705737368000000
"98","01110","110",Tribunal,40.426155330000000,-3.701194933000000
"98","01110","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"99","01111","211",Noviciado,40.424851830000001,-3.707429184000000
"99","01111","308",Plaza de España,40.423880990000001,-3.711223119000000
"99","01111","210",Santo Domingo,40.421463320000001,-3.707895489000000
"99","01111","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"100","01112","211",Noviciado,40.424851830000001,-3.707429184000000
"100","01112","308",Plaza de España,40.423880990000001,-3.711223119000000
"100","01112","210",Santo Domingo,40.421463320000001,-3.707895489000000
"100","01112","307",Callao,40.420253410000001,-3.705737368000000
"100","01112","209",Ópera,40.418159860000003,-3.709342789000000
"100","01112","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"101","01113","211",Noviciado,40.424851830000001,-3.707429184000000
"101","01113","308",Plaza de España,40.423880990000001,-3.711223119000000
"101","01113","210",Santo Domingo,40.421463320000001,-3.707895489000000
"101","01113","307",Callao,40.420253410000001,-3.705737368000000
"101","01113","111",Gran Vía,40.419845819999999,-3.701610857000000
"101","01113","110",Tribunal,40.426155330000000,-3.701194933000000
"101","01113","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"102","01114","211",Noviciado,40.424851830000001,-3.707429184000000
"102","01114","308",Plaza de España,40.423880990000001,-3.711223119000000
"102","01114","210",Santo Domingo,40.421463320000001,-3.707895489000000
"102","01114","513",Chueca,40.422634100000003,-3.697713186000000
"102","01114","112",Sol,40.416887799999998,-3.703447009000000
"102","01114","307",Callao,40.420253410000001,-3.705737368000000
"102","01114","111",Gran Vía,40.419845819999999,-3.701610857000000
"102","01114","110",Tribunal,40.426155330000000,-3.701194933000000
"102","01114","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"103","01115","211",Noviciado,40.424851830000001,-3.707429184000000
"103","01115","308",Plaza de España,40.423880990000001,-3.711223119000000
"103","01115","210",Santo Domingo,40.421463320000001,-3.707895489000000
"103","01115","112",Sol,40.416887799999998,-3.703447009000000
"103","01115","307",Callao,40.420253410000001,-3.705737368000000
"103","01115","209",Ópera,40.418159860000003,-3.709342789000000
"103","01115","111",Gran Vía,40.419845819999999,-3.701610857000000
"103","01115","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"104","01116","211",Noviciado,40.424851830000001,-3.707429184000000
"104","01116","210",Santo Domingo,40.421463320000001,-3.707895489000000
"104","01116","513",Chueca,40.422634100000003,-3.697713186000000
"104","01116","112",Sol,40.416887799999998,-3.703447009000000
"104","01116","307",Callao,40.420253410000001,-3.705737368000000
"104","01116","209",Ópera,40.418159860000003,-3.709342789000000
"104","01116","111",Gran Vía,40.419845819999999,-3.701610857000000
"104","01116","110",Tribunal,40.426155330000000,-3.701194933000000
"104","01116","207",Sevilla,40.418039319999998,-3.699202480000000
"105","01117","308",Plaza de España,40.423880990000001,-3.711223119000000
"105","01117","210",Santo Domingo,40.421463320000001,-3.707895489000000
"105","01117","513",Chueca,40.422634100000003,-3.697713186000000
"105","01117","112",Sol,40.416887799999998,-3.703447009000000
"105","01117","307",Callao,40.420253410000001,-3.705737368000000
"105","01117","209",Ópera,40.418159860000003,-3.709342789000000
"105","01117","111",Gran Vía,40.419845819999999,-3.701610857000000
"105","01117","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000
"105","01117","207",Sevilla,40.418039319999998,-3.699202480000000
"106","01118","513",Chueca,40.422634100000003,-3.697713186000000
"106","01118","206",Banco de España,40.419247949999999,-3.694081714000000
"106","01118","112",Sol,40.416887799999998,-3.703447009000000
"106","01118","307",Callao,40.420253410000001,-3.705737368000000
"106","01118","111",Gran Vía,40.419845819999999,-3.701610857000000
"106","01118","207",Sevilla,40.418039319999998,-3.699202480000000
"107","01119","513",Chueca,40.422634100000003,-3.697713186000000
"107","01119","206",Banco de España,40.419247949999999,-3.694081714000000
"107","01119","113",Tirso de Molina,40.412372329999997,-3.704292531000000
"107","01119","112",Sol,40.416887799999998,-3.703447009000000
"107","01119","114",Antón Martín,40.412449449999997,-3.699477459000000
"107","01119","307",Callao,40.420253410000001,-3.705737368000000
"107","01119","209",Ópera,40.418159860000003,-3.709342789000000
"107","01119","111",Gran Vía,40.419845819999999,-3.701610857000000
"107","01119","207",Sevilla,40.418039319999998,-3.699202480000000
"108","01120","517",La Latina,40.411233269999997,-3.708454091000000
"108","01120","113",Tirso de Molina,40.412372329999997,-3.704292531000000
"108","01120","112",Sol,40.416887799999998,-3.703447009000000
"108","01120","114",Antón Martín,40.412449449999997,-3.699477459000000
"108","01120","307",Callao,40.420253410000001,-3.705737368000000
"108","01120","209",Ópera,40.418159860000003,-3.709342789000000
"108","01120","111",Gran Vía,40.419845819999999,-3.701610857000000
"108","01120","207",Sevilla,40.418039319999998,-3.699202480000000
"109","01121","517",La Latina,40.411233269999997,-3.708454091000000
"109","01121","113",Tirso de Molina,40.412372329999997,-3.704292531000000
"109","01121","112",Sol,40.416887799999998,-3.703447009000000
"109","01121","114",Antón Martín,40.412449449999997,-3.699477459000000
"109","01121","307",Callao,40.420253410000001,-3.705737368000000
"109","01121","209",Ópera,40.418159860000003,-3.709342789000000
"110","01123","210",Santo Domingo,40.421463320000001,-3.707895489000000
"110","01123","113",Tirso de Molina,40.412372329999997,-3.704292531000000
"110","01123","112",Sol,40.416887799999998,-3.703447009000000
"110","01123","307",Callao,40.420253410000001,-3.705737368000000
"110","01123","209",Ópera,40.418159860000003,-3.709342789000000
"110","01123","111",Gran Vía,40.419845819999999,-3.701610857000000
"110","01123","207",Sevilla,40.418039319999998,-3.699202480000000
"111","01124","210",Santo Domingo,40.421463320000001,-3.707895489000000
"111","01124","113",Tirso de Molina,40.412372329999997,-3.704292531000000
"111","01124","112",Sol,40.416887799999998,-3.703447009000000
"111","01124","307",Callao,40.420253410000001,-3.705737368000000
"111","01124","209",Ópera,40.418159860000003,-3.709342789000000
"111","01124","111",Gran Vía,40.419845819999999,-3.701610857000000
"111","01124","207",Sevilla,40.418039319999998,-3.699202480000000
"114","02003","626",Puerta del Ángel,40.414090969999997,-3.727219548000000
"119","02008","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"120","02009","520",Pirámides,40.402127129999997,-3.711935937000000
"120","02009","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"122","02011","520",Pirámides,40.402127129999997,-3.711935937000000
"122","02011","521",Marqués de Vadillo,40.397507679999997,-3.716292026000000
"123","02013","520",Pirámides,40.402127129999997,-3.711935937000000
"123","02013","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"124","02014","520",Pirámides,40.402127129999997,-3.711935937000000
"124","02014","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"125","02015","520",Pirámides,40.402127129999997,-3.711935937000000
"125","02015","304",Embajadores,40.405099020000002,-3.702457877000000
"125","02015","519",Acacias,40.403893390000000,-3.706639531000000
"125","02015","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"126","02016","520",Pirámides,40.402127129999997,-3.711935937000000
"126","02016","519",Acacias,40.403893390000000,-3.706639531000000
"126","02016","521",Marqués de Vadillo,40.397507679999997,-3.716292026000000
"127","02017","519",Acacias,40.403893390000000,-3.706639531000000
"128","02018","520",Pirámides,40.402127129999997,-3.711935937000000
"128","02018","304",Embajadores,40.405099020000002,-3.702457877000000
"128","02018","519",Acacias,40.403893390000000,-3.706639531000000
"128","02018","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"129","02019","520",Pirámides,40.402127129999997,-3.711935937000000
"129","02019","304",Embajadores,40.405099020000002,-3.702457877000000
"129","02019","519",Acacias,40.403893390000000,-3.706639531000000
"129","02019","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"130","02020","304",Embajadores,40.405099020000002,-3.702457877000000
"130","02020","519",Acacias,40.403893390000000,-3.706639531000000
"130","02020","518",Puerta de Toledo,40.406992899999999,-3.711119930000000
"130","02020","305",Lavapiés,40.408450209999998,-3.700692302000000
"131","02021","304",Embajadores,40.405099020000002,-3.702457877000000
"131","02021","519",Acacias,40.403893390000000,-3.706639531000000
"132","02022","304",Embajadores,40.405099020000002,-3.702457877000000
"132","02022","519",Acacias,40.403893390000000,-3.706639531000000
"133","02023","304",Embajadores,40.405099020000002,-3.702457877000000
"133","02023","519",Acacias,40.403893390000000,-3.706639531000000
"133","02023","305",Lavapiés,40.408450209999998,-3.700692302000000
"134","02024","304",Embajadores,40.405099020000002,-3.702457877000000
"134","02024","519",Acacias,40.403893390000000,-3.706639531000000
"135","02025","304",Embajadores,40.405099020000002,-3.702457877000000
"135","02025","519",Acacias,40.403893390000000,-3.706639531000000
"136","02026","302",Delicias,40.400740190000000,-3.693935457000000
"136","02026","304",Embajadores,40.405099020000002,-3.702457877000000
"136","02026","519",Acacias,40.403893390000000,-3.706639531000000
"137","02027","304",Embajadores,40.405099020000002,-3.702457877000000
"137","02027","519",Acacias,40.403893390000000,-3.706639531000000
"138","02028","304",Embajadores,40.405099020000002,-3.702457877000000
"138","02028","519",Acacias,40.403893390000000,-3.706639531000000
"140","02030","304",Embajadores,40.405099020000002,-3.702457877000000
"140","02030","519",Acacias,40.403893390000000,-3.706639531000000
"141","02031","302",Delicias,40.400740190000000,-3.693935457000000
"141","02031","304",Embajadores,40.405099020000002,-3.702457877000000
"142","02032","302",Delicias,40.400740190000000,-3.693935457000000
"143","02033","302",Delicias,40.400740190000000,-3.693935457000000
"144","02034","302",Delicias,40.400740190000000,-3.693935457000000
"149","02039","302",Delicias,40.400740190000000,-3.693935457000000
"151","02041","302",Delicias,40.400740190000000,-3.693935457000000
"152","02042","301",Legazpi,40.391143030000002,-3.695153731000000
"153","02043","301",Legazpi,40.391143030000002,-3.695153731000000
"154","02044","301",Legazpi,40.391143030000002,-3.695153731000000
"155","02045","301",Legazpi,40.391143030000002,-3.695153731000000
"156","02046","301",Legazpi,40.391143030000002,-3.695153731000000
"157","02047","301",Legazpi,40.391143030000002,-3.695153731000000
"158","02048","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000
"158","02048","301",Legazpi,40.391143030000002,-3.695153731000000
"159","02049","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000
"160","02050","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000
"160","02050","301",Legazpi,40.391143030000002,-3.695153731000000
"161","02051","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000
"161","02051","302",Delicias,40.400740190000000,-3.693935457000000
"161","02051","301",Legazpi,40.391143030000002,-3.695153731000000
"162","02052","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000
"162","02052","302",Delicias,40.400740190000000,-3.693935457000000
"163","02053","302",Delicias,40.400740190000000,-3.693935457000000
"163","02053","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"164","02054","302",Delicias,40.400740190000000,-3.693935457000000
"165","02055","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000
"165","02055","301",Legazpi,40.391143030000002,-3.695153731000000
"166","02056","301",Legazpi,40.391143030000002,-3.695153731000000
"167","02057","302",Delicias,40.400740190000000,-3.693935457000000
"168","02058","302",Delicias,40.400740190000000,-3.693935457000000
"169","02059","302",Delicias,40.400740190000000,-3.693935457000000
"170","02060","302",Delicias,40.400740190000000,-3.693935457000000
"170","02060","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"171","02061","302",Delicias,40.400740190000000,-3.693935457000000
"171","02061","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"172","02062","302",Delicias,40.400740190000000,-3.693935457000000
"172","02062","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"173","02063","302",Delicias,40.400740190000000,-3.693935457000000
"173","02063","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"174","02064","302",Delicias,40.400740190000000,-3.693935457000000
"174","02064","304",Embajadores,40.405099020000002,-3.702457877000000
"174","02064","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"175","02065","302",Delicias,40.400740190000000,-3.693935457000000
"175","02065","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"176","02066","302",Delicias,40.400740190000000,-3.693935457000000
"176","02066","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"177","02067","302",Delicias,40.400740190000000,-3.693935457000000
"177","02067","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"177","02067","116",Atocha-Renfe,40.406962370000002,-3.689091514000000
"177","02067","115",Estación del Arte,40.409084309999997,-3.692432724000000
"178","02068","302",Delicias,40.400740190000000,-3.693935457000000
"178","02068","303",Palos de la Frontera,40.403022710000002,-3.693943015000000
"178","02068","116",Atocha-Renfe,40.406962370000002,-3.689091514000000
"179","02069","302",Delicias,40.400740190000000,-3.693935457000000
