fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"96","01108","212",San Bernardo,40.429626380000002,-3.705794654000000,22898.045,0.029
"96","01108","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,81171.337,0.103
"97","01109","211",Noviciado,40.424851830000001,-3.707429184000000,16287.459,0.021
"97","01109","308",Plaza de España,40.423880990000001,-3.711223119000000,16287.459,0.021
"97","01109","212",San Bernardo,40.429626380000002,-3.705794654000000,9353.785,0.012
"97","01109","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,16287.459,0.021
"98","01110","211",Noviciado,40.424851830000001,-3.707429184000000,39763.047,0.051
"98","01110","308",Plaza de España,40.423880990000001,-3.711223119000000,39763.047,0.051
"98","01110","210",Santo Domingo,40.421463320000001,-3.707895489000000,34813.845,0.044
"98","01110","212",San Bernardo,40.429626380000002,-3.705794654000000,10775.004,0.014
"98","01110","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,39763.047,0.051
"99","01111","211",Noviciado,40.424851830000001,-3.707429184000000,35578.620,0.045
"99","01111","308",Plaza de España,40.423880990000001,-3.711223119000000,35578.620,0.045
"99","01111","210",Santo Domingo,40.421463320000001,-3.707895489000000,28319.677,0.036
"99","01111","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,35578.620,0.045
"100","01112","211",Noviciado,40.424851830000001,-3.707429184000000,53100.794,0.068
"100","01112","308",Plaza de España,40.423880990000001,-3.711223119000000,53100.794,0.068
"100","01112","210",Santo Domingo,40.421463320000001,-3.707895489000000,53100.794,0.068
"100","01112","307",Callao,40.420253410000001,-3.705737368000000,44460.147,0.057
"100","01112","209",Ópera,40.418159860000003,-3.709342789000000,10004.176,0.013
"100","01112","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,53100.794,0.068
"101","01113","211",Noviciado,40.424851830000001,-3.707429184000000,21692.225,0.028
"101","01113","308",Plaza de España,40.423880990000001,-3.711223119000000,21692.225,0.028
"101","01113","210",Santo Domingo,40.421463320000001,-3.707895489000000,21692.225,0.028
"101","01113","307",Callao,40.420253410000001,-3.705737368000000,21692.225,0.028
"101","01113","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,21692.225,0.028
"102","01114","211",Noviciado,40.424851830000001,-3.707429184000000,34291.747,0.044
"102","01114","210",Santo Domingo,40.421463320000001,-3.707895489000000,34355.829,0.044
"102","01114","307",Callao,40.420253410000001,-3.705737368000000,34355.829,0.044
"102","01114","111",Gran Vía,40.419845819999999,-3.701610857000000,31721.652,0.040
"102","01114","110",Tribunal,40.426155330000000,-3.701194933000000,12156.599,0.015
"103","01115","211",Noviciado,40.424851830000001,-3.707429184000000,44866.825,0.057
"103","01115","308",Plaza de España,40.423880990000001,-3.711223119000000,26478.526,0.034
"103","01115","210",Santo Domingo,40.421463320000001,-3.707895489000000,49006.786,0.062
"103","01115","112",Sol,40.416887799999998,-3.703447009000000,11688.355,0.015
"103","01115","307",Callao,40.420253410000001,-3.705737368000000,49006.786,0.062
"103","01115","209",Ópera,40.418159860000003,-3.709342789000000,36599.269,0.047
"103","01115","111",Gran Vía,40.419845819999999,-3.701610857000000,33383.353,0.043
"103","01115","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,26478.526,0.034
"104","01116","211",Noviciado,40.424851830000001,-3.707429184000000,8343.509,0.011
"104","01116","210",Santo Domingo,40.421463320000001,-3.707895489000000,43617.396,0.056
"104","01116","513",Chueca,40.422634100000003,-3.697713186000000,31068.489,0.040
"104","01116","112",Sol,40.416887799999998,-3.703447009000000,37099.397,0.047
"104","01116","307",Callao,40.420253410000001,-3.705737368000000,53845.505,0.069
"104","01116","111",Gran Vía,40.419845819999999,-3.701610857000000,53845.505,0.069
"104","01116","207",Sevilla,40.418039319999998,-3.699202480000000,34365.131,0.044
"105","01117","210",Santo Domingo,40.421463320000001,-3.707895489000000,85837.439,0.109
"105","01117","112",Sol,40.416887799999998,-3.703447009000000,97529.812,0.124
"105","01117","307",Callao,40.420253410000001,-3.705737368000000,98782.941,0.126
"105","01117","209",Ópera,40.418159860000003,-3.709342789000000,71694.485,0.091
"105","01117","111",Gran Vía,40.419845819999999,-3.701610857000000,85304.439,0.109
"105","01117","207",Sevilla,40.418039319999998,-3.699202480000000,36876.856,0.047
"106","01118","513",Chueca,40.422634100000003,-3.697713186000000,22210.937,0.028
"106","01118","112",Sol,40.416887799999998,-3.703447009000000,36270.743,0.046
"106","01118","307",Callao,40.420253410000001,-3.705737368000000,31570.434,0.040
"106","01118","111",Gran Vía,40.419845819999999,-3.701610857000000,36270.743,0.046
"106","01118","207",Sevilla,40.418039319999998,-3.699202480000000,36270.743,0.046
"107","01119","113",Tirso de Molina,40.412372329999997,-3.704292531000000,27209.408,0.035
"107","01119","112",Sol,40.416887799999998,-3.703447009000000,88897.023,0.113
"107","01119","114",Antón Martín,40.412449449999997,-3.699477459000000,27727.462,0.035
"107","01119","307",Callao,40.420253410000001,-3.705737368000000,38066.564,0.048
"107","01119","111",Gran Vía,40.419845819999999,-3.701610857000000,82605.187,0.105
"107","01119","207",Sevilla,40.418039319999998,-3.699202480000000,88286.211,0.112
"108","01120","113",Tirso de Molina,40.412372329999997,-3.704292531000000,46997.325,0.060
"108","01120","112",Sol,40.416887799999998,-3.703447009000000,46997.325,0.060
"108","01120","114",Antón Martín,40.412449449999997,-3.699477459000000,11221.136,0.014
"108","01120","307",Callao,40.420253410000001,-3.705737368000000,16178.849,0.021
"108","01120","209",Ópera,40.418159860000003,-3.709342789000000,20419.693,0.026
"108","01120","111",Gran Vía,40.419845819999999,-3.701610857000000,14709.442,0.019
"108","01120","207",Sevilla,40.418039319999998,-3.699202480000000,16369.883,0.021
"109","01121","517",La Latina,40.411233269999997,-3.708454091000000,52399.499,0.067
"109","01121","113",Tirso de Molina,40.412372329999997,-3.704292531000000,66813.906,0.085
"109","01121","112",Sol,40.416887799999998,-3.703447009000000,68568.914,0.087
"109","01121","307",Callao,40.420253410000001,-3.705737368000000,8939.906,0.011
"109","01121","209",Ópera,40.418159860000003,-3.709342789000000,54418.047,0.069
"110","01123","112",Sol,40.416887799999998,-3.703447009000000,33834.188,0.043
"110","01123","307",Callao,40.420253410000001,-3.705737368000000,32569.805,0.041
"110","01123","209",Ópera,40.418159860000003,-3.709342789000000,33834.188,0.043
"111","01124","210",Santo Domingo,40.421463320000001,-3.707895489000000,48937.018,0.062
"111","01124","112",Sol,40.416887799999998,-3.703447009000000,70402.281,0.090
"111","01124","307",Callao,40.420253410000001,-3.705737368000000,70402.281,0.090
"111","01124","209",Ópera,40.418159860000003,-3.709342789000000,68662.347,0.087
"111","01124","111",Gran Vía,40.419845819999999,-3.701610857000000,52856.896,0.067
"111","01124","207",Sevilla,40.418039319999998,-3.699202480000000,33866.642,0.043
"114","02003","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,28721.778,0.037
"119","02008","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,15612.711,0.020
"122","02011","520",Pirámides,40.402127129999997,-3.711935937000000,34875.040,0.044
"122","02011","521",Marqués de Vadillo,40.397507679999997,-3.716292026000000,77333.816,0.098
"123","02013","520",Pirámides,40.402127129999997,-3.711935937000000,20501.464,0.026
"123","02013","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,20501.464,0.026
"124","02014","520",Pirámides,40.402127129999997,-3.711935937000000,24907.222,0.032
"124","02014","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,25280.251,0.032
"125","02015","520",Pirámides,40.402127129999997,-3.711935937000000,46491.403,0.059
"125","02015","519",Acacias,40.403893390000000,-3.706639531000000,46088.490,0.059
"125","02015","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,48421.745,0.062
"126","02016","520",Pirámides,40.402127129999997,-3.711935937000000,138680.154,0.177
"126","02016","519",Acacias,40.403893390000000,-3.706639531000000,16706.291,0.021
"126","02016","521",Marqués de Vadillo,40.397507679999997,-3.716292026000000,90260.698,0.115
"128","02018","520",Pirámides,40.402127129999997,-3.711935937000000,37981.369,0.048
"128","02018","519",Acacias,40.403893390000000,-3.706639531000000,69705.933,0.089
"129","02019","520",Pirámides,40.402127129999997,-3.711935937000000,26257.361,0.033
"129","02019","304",Embajadores,40.405099020000002,-3.702457877000000,35539.661,0.045
"129","02019","519",Acacias,40.403893390000000,-3.706639531000000,38930.414,0.050
"130","02020","304",Embajadores,40.405099020000002,-3.702457877000000,36906.971,0.047
"130","02020","519",Acacias,40.403893390000000,-3.706639531000000,36906.971,0.047
"130","02020","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,12733.842,0.016
"131","02021","304",Embajadores,40.405099020000002,-3.702457877000000,15997.350,0.020
"131","02021","519",Acacias,40.403893390000000,-3.706639531000000,15997.350,0.020
"132","02022","304",Embajadores,40.405099020000002,-3.702457877000000,13138.565,0.017
"132","02022","519",Acacias,40.403893390000000,-3.706639531000000,13138.565,0.017
"133","02023","304",Embajadores,40.405099020000002,-3.702457877000000,24810.544,0.032
"133","02023","519",Acacias,40.403893390000000,-3.706639531000000,24810.544,0.032
"133","02023","305",Lavapiés,40.408450209999998,-3.700692302000000,9336.087,0.012
"134","02024","304",Embajadores,40.405099020000002,-3.702457877000000,26351.577,0.034
"134","02024","519",Acacias,40.403893390000000,-3.706639531000000,25108.138,0.032
"135","02025","304",Embajadores,40.405099020000002,-3.702457877000000,12597.257,0.016
"135","02025","519",Acacias,40.403893390000000,-3.706639531000000,12597.257,0.016
"136","02026","304",Embajadores,40.405099020000002,-3.702457877000000,22493.262,0.029
"137","02027","304",Embajadores,40.405099020000002,-3.702457877000000,11910.076,0.015
"137","02027","519",Acacias,40.403893390000000,-3.706639531000000,13777.032,0.018
"142","02032","302",Delicias,40.400740190000000,-3.693935457000000,10937.039,0.014
"143","02033","302",Delicias,40.400740190000000,-3.693935457000000,8426.046,0.011
"144","02034","302",Delicias,40.400740190000000,-3.693935457000000,8031.212,0.010
"151","02041","302",Delicias,40.400740190000000,-3.693935457000000,10888.585,0.014
"154","02044","301",Legazpi,40.391143030000002,-3.695153731000000,28608.227,0.036
"155","02045","301",Legazpi,40.391143030000002,-3.695153731000000,17210.856,0.022
"156","02046","301",Legazpi,40.391143030000002,-3.695153731000000,21808.439,0.028
"157","02047","301",Legazpi,40.391143030000002,-3.695153731000000,170891.427,0.218
"158","02048","301",Legazpi,40.391143030000002,-3.695153731000000,24379.555,0.031
"159","02049","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000,73699.252,0.094
"160","02050","301",Legazpi,40.391143030000002,-3.695153731000000,26575.223,0.034
"161","02051","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000,101827.824,0.130
"161","02051","302",Delicias,40.400740190000000,-3.693935457000000,10589.251,0.013
"161","02051","301",Legazpi,40.391143030000002,-3.695153731000000,65621.151,0.084
"162","02052","608",Arganzuela-Planetario,40.393230709999997,-3.688092495000000,44200.879,0.056
"163","02053","302",Delicias,40.400740190000000,-3.693935457000000,55942.493,0.071
"163","02053","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,21107.942,0.027
"164","02054","302",Delicias,40.400740190000000,-3.693935457000000,17270.761,0.022
"166","02056","301",Legazpi,40.391143030000002,-3.695153731000000,8013.860,0.010
"167","02057","302",Delicias,40.400740190000000,-3.693935457000000,22250.073,0.028
"168","02058","302",Delicias,40.400740190000000,-3.693935457000000,21916.726,0.028
"169","02059","302",Delicias,40.400740190000000,-3.693935457000000,12089.561,0.015
"170","02060","302",Delicias,40.400740190000000,-3.693935457000000,25167.298,0.032
"170","02060","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,14301.785,0.018
"171","02061","302",Delicias,40.400740190000000,-3.693935457000000,15854.993,0.020
"171","02061","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,15854.993,0.020
"172","02062","302",Delicias,40.400740190000000,-3.693935457000000,17961.107,0.023
"172","02062","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,17961.107,0.023
"173","02063","302",Delicias,40.400740190000000,-3.693935457000000,38808.212,0.049
"173","02063","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,33292.660,0.042
"174","02064","302",Delicias,40.400740190000000,-3.693935457000000,28690.411,0.037
"174","02064","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,28654.797,0.036
"175","02065","302",Delicias,40.400740190000000,-3.693935457000000,28766.486,0.037
"175","02065","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,28766.486,0.037
"176","02066","302",Delicias,40.400740190000000,-3.693935457000000,42285.276,0.054
"176","02066","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,36773.118,0.047
"177","02067","302",Delicias,40.400740190000000,-3.693935457000000,45369.851,0.058
"177","02067","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,55659.018,0.071
"177","02067","116",Atocha-Renfe,40.406962370000002,-3.689091514000000,34669.675,0.044
"178","02068","302",Delicias,40.400740190000000,-3.693935457000000,15699.106,0.020
"178","02068","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,15699.106,0.020
"179","02069","302",Delicias,40.400740190000000,-3.693935457000000,15486.809,0.020
"179","02069","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,15486.809,0.020
"180","02070","302",Delicias,40.400740190000000,-3.693935457000000,42594.922,0.054
"180","02070","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,42594.922,0.054
"181","02071","302",Delicias,40.400740190000000,-3.693935457000000,28018.423,0.036
"181","02071","304",Embajadores,40.405099020000002,-3.702457877000000,45711.790,0.058
"181","02071","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,39490.411,0.050
"182","02072","304",Embajadores,40.405099020000002,-3.702457877000000,71725.181,0.091
"182","02072","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,12526.915,0.016
"182","02072","519",Acacias,40.403893390000000,-3.706639531000000,21750.269,0.028
"182","02072","305",Lavapiés,40.408450209999998,-3.700692302000000,49969.793,0.064
"183","02073","302",Delicias,40.400740190000000,-3.693935457000000,17313.944,0.022
"183","02073","304",Embajadores,40.405099020000002,-3.702457877000000,44966.947,0.057
"183","02073","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,49671.797,0.063
"183","02073","305",Lavapiés,40.408450209999998,-3.700692302000000,26406.414,0.034
"184","02074","302",Delicias,40.400740190000000,-3.693935457000000,41404.692,0.053
"184","02074","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,41404.692,0.053
"185","02075","302",Delicias,40.400740190000000,-3.693935457000000,31129.193,0.040
"185","02075","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,31129.193,0.040
"185","02075","116",Atocha-Renfe,40.406962370000002,-3.689091514000000,22481.789,0.029
"186","02077","302",Delicias,40.400740190000000,-3.693935457000000,10313.795,0.013
"186","02077","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,15142.583,0.019
"186","02077","116",Atocha-Renfe,40.406962370000002,-3.689091514000000,15142.583,0.019
"187","02078","302",Delicias,40.400740190000000,-3.693935457000000,14067.060,0.018
"187","02078","303",Palos de la Frontera,40.403022710000002,-3.693943015000000,15078.212,0.019
"187","02078","116",Atocha-Renfe,40.406962370000002,-3.689091514000000,15078.212,0.019
